"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CERT","FRM_CHARTAGENT","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNAME","FRM_CNTYNUM","FRM_INSAGENT1","FRM_INSTNAME","FRM_ORGTYPE","FRM_ORGTYPE_NUM","FRM_PADDR","FRM_PADDR2","FRM_PCITY","FRM_PSTALP","FRM_PSTNUM","FRM_PZIP5","FRM_PZIPREST","FRM_REGAGENT","FRM_TRUST","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MADDR2","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PADDR2","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","ACQ_BRANCHES","ACQ_BRANCHES_HREF"
"2013-05-22T00:00:00","2013","0","Y","58114","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","ST. CLAIR","163","2013-05-10T00:00:00","2013","2011-11-14T00:00:00","2011","2005-11-04T00:00:00","2005","0","0","0","0","0","9","CHICAGO","","0","58114","STATE","NM","C","Commercial","21","ST. CLAIR","163","DIF","Bank of Belleville","COMMERCIAL BANK","10","720 WEST MAIN STREET, RICHLAND PLAZA III","","BELLEVILLE","IL","17","62220","0000","FDIC","","201303044_820_439975__","DIF","0","","Bank of Belleville","0","0","38.513353","-89.974373","215 S Illinois St","","Belleville","IL","ILLINOIS","62220","2131","0","0","0","0","COMMERCIAL BANK","10","FI","N","720 WEST MAIN STREET, RICHLAND PLAZA III","","BELLEVILLE","2013-06-21T00:00:00","2013","IL","62220","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","201303044","","0","0","0","0","0","439975","0","0","",""
"9999-12-31T00:00:00","9999","0","Y","12514","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","JEFFERSON","55","2013-03-01T00:00:00","2013","2013-02-13T00:00:00","2013","1918-01-01T00:00:00","1918","0","0","0","0","0","9","CHICAGO","","0","12514","STATE","NM","C","Commercial","21","JEFFERSON","55","DIF","Ixonia Bank","COMMERCIAL BANK","10","W 1046 MARIETTA  AVE","","IXONIA","WI","55","53036","0000","FDIC","","201303068_820_7962__","DIF","0","","Ixonia Bank","0","0","43.14592","-88.602674","P.O. BOX  110","","IXONIA","WI","WISCONSIN","53036","0110","0","0","0","0","COMMERCIAL BANK","10","FI","Y","W 1046 MARIETTA  AVE","","IXONIA","2013-06-21T00:00:00","2013","WI","53036","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","201303068","","0","0","0","0","0","7962","0","0","",""
"2013-04-02T00:00:00","2013","0","Y","58304","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","SAN DIEGO","73","2013-04-02T00:00:00","2013","2012-02-28T00:00:00","2012","2006-08-03T00:00:00","2006","0","0","0","0","0","14","SAN FRANCISCO","","0","58304","STATE","NM","C","Commercial","21","SAN DIEGO","73","DIF","San Diego Private Bank","COMMERCIAL BANK","10","9404 GENESEE AVENUE, SUITE 100","","LA JOLLA","CA","6","92037","0000","FDIC","","201303071_820_445716__","DIF","0","","San Diego Private Bank","0","0","32.876765","-117.214141","9404 GENESEE AVENUE, SUITE 100","","LA JOLLA","CA","CALIFORNIA","92037","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","9404 GENESEE AVENUE, SUITE 100","","LA JOLLA","2013-06-21T00:00:00","2013","CA","92037","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","201303071","","0","0","0","0","0","445716","0","0","",""
"2020-09-29T00:00:00","2020","0","Y","21809","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","CASS","25","2013-05-06T00:00:00","2013","2006-03-31T00:00:00","2006","1974-11-01T00:00:00","1974","0","0","0","0","0","11","KANSAS CITY","","0","21809","STATE","NM","C","Commercial","21","CASS","25","DIF","Eagle State Bank","COMMERCIAL BANK","10","600 South Fourth Street","","EAGLE","NE","31","68347","0000","FDIC","","201303100_820_15109__","DIF","0","","Eagle State Bank","0","0","40.814774","-96.430408","P.O. BOX  39","","EAGLE","NE","NEBRASKA","68347","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","600 South Fourth Street","","EAGLE","2013-06-26T00:00:00","2013","NE","68347","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NEBRASKA","31","201303100","","0","0","0","0","0","15109","0","0","",""
"2015-04-05T00:00:00","2015","0","Y","12493","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","DOUGLAS","55","2013-06-26T00:00:00","2013","2013-03-08T00:00:00","2013","1914-08-01T00:00:00","1914","0","0","0","0","0","11","KANSAS CITY","","0","12493","STATE","NM","C","Commercial","21","DOUGLAS","55","DIF","Premier Bank","COMMERCIAL BANK","10","16802 BURKE STREET","","OMAHA","NE","31","68118","2246","FDIC","","201303110_820_7948__","DIF","0","","Premier Bank","0","0","41.259287448890916","-96.17848651956524","16802 BURKE STREET","","OMAHA","NE","NEBRASKA","68118","2246","0","0","0","0","COMMERCIAL BANK","10","FI","N","16802 BURKE STREET","","OMAHA","2013-06-27T00:00:00","2013","NE","68118","2246","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NEBRASKA","31","201303110","","0","0","0","0","0","7948","0","0","",""
"9999-12-31T00:00:00","9999","0","Y","15010","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","PLATTE","141","2013-07-01T00:00:00","2013","2006-03-31T00:00:00","2006","1934-12-26T00:00:00","1934","0","0","0","0","0","11","KANSAS CITY","","0","15010","STATE","NM","C","Commercial","21","PLATTE","141","DIF","Columbus Bank and Trust Company","COMMERCIAL BANK","10","2501 13TH STREET","","COLUMBUS","NE","31","68601","0000","FDIC","Full","201303222_820_9410__","DIF","0","","Columbus Bank and Trust Company","0","0","41.429232","-97.358233","P. O. BOX 98","","COLUMBUS","NE","NEBRASKA","68601","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","2501 13TH STREET","","COLUMBUS","2013-07-02T00:00:00","2013","NE","68601","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NEBRASKA","31","201303222","Full","0","0","0","0","0","9410","0","0","",""
"1995-12-31T00:00:00","1995","0","N","51074","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","CU","0","N/A","N/A","91","TARRANT","439","1984-04-01T00:00:00","1984","1934-12-31T00:00:00","1934","1934-12-31T00:00:00","1934","0","0","0","0","0","13","DALLAS","","0","51074","STATE","CU","N/A","N/A","91","TARRANT","439","NCUA","EDUCATIONAL EMPLOYEES CREDIT UNION","CREDIT UNION","140","1617 W. 7TH STREET","0","FORT WORTH","TX","48","76102","2596","NCUA","","201303549_820_115469__","NCUA","0","","EDUCATIONAL EMPLOYEES CREDIT UNION","0","0","32.750906","-97.342967","1617 W. 7TH STREET","0","FORT WORTH","TX","TEXAS","76102","2596","0","0","0","0","CREDIT UNION","140","FI","N","1617 W. 7TH STREET","0","FORT WORTH","2013-07-12T00:00:00","2013","TX","76102","2596","NCUA","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201303549","","0","0","0","0","0","115469","0","0","",""
"1984-06-30T00:00:00","1984","0","N","45862","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","TARRANT","439","1983-08-26T00:00:00","1983","1979-12-31T00:00:00","1979","1939-01-01T00:00:00","1939","0","0","0","0","0","13","DALLAS","","0","45862","NCUA","CU","N/A","N/A","92","TARRANT","439","NCUA","FORT WORTH SANTA FE EMPLOYEES FEDERAL CREDIT UNION","CREDIT UNION","140","3500 WEST VICKERY BLVD","0","FORT WORTH","TX","48","76107","5696","NCUA","","201303563_820_110257__","NCUA","0","","FORT WORTH SANTA FE EMPLOYEES FEDERAL CREDIT UNION","0","0","32.730146","-97.368801","3500 WEST VICKERY BLVD","0","FORT WORTH","TX","TEXAS","76107","5696","0","0","0","0","CREDIT UNION","140","FI","N","3500 WEST VICKERY BLVD","0","FORT WORTH","2013-07-12T00:00:00","2013","TX","76107","5696","NCUA","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201303563","","0","0","0","0","0","110257","0","0","",""
"1984-09-18T00:00:00","1984","0","N","45862","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","TARRANT","439","1984-07-01T00:00:00","1984","1983-08-26T00:00:00","1983","1939-01-01T00:00:00","1939","0","0","0","0","0","13","DALLAS","","0","45862","NCUA","CU","N/A","N/A","92","TARRANT","439","NCUA","FORT WORTH SANTA FE EMPLOYEES FEDERAL CREDIT UNION","CREDIT UNION","140","3500 WEST VICKERY BLVD","0","FORT WORTH","TX","48","76107","5696","NCUA","","201303566_820_110257__","NCUA","0","","FORT WORTH SANTA FE EMPLOYEES FEDERAL CREDIT UNION","0","0","32.730146","-97.368801","3500 WEST VICKERY BLVD","0","FORT WORTH","TX","TEXAS","76107","5696","0","0","0","0","CREDIT UNION","140","FI","N","3500 WEST VICKERY BLVD","0","FORT WORTH","2013-07-12T00:00:00","2013","TX","76107","5696","NCUA","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201303566","","0","0","0","0","0","110257","0","0","",""
"2015-05-30T00:00:00","2015","0","Y","22644","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","MARICOPA","13","2011-11-14T00:00:00","2011","2011-04-29T00:00:00","2011","1978-05-01T00:00:00","1978","0","0","0","0","0","14","SAN FRANCISCO","","0","22644","OCC","N","C","Commercial","3","MARICOPA","13","DIF","Meridian Bank, National Association","COMMERCIAL BANK","10","2001 WEST WICKENBURG WAY","SUITE 2","WICKENBURG","AZ","4","85390","0000","OCC","","201304212_820_15799__","DIF","0","","Meridian Bank, National Association","0","0","33.50929892241555","-112.03487388594789","2198 EAST CAMELBACK ROAD","SUITE 100","PHOENIX","AZ","ARIZONA","85016","4742","0","0","0","0","COMMERCIAL BANK","10","FI","N","2198 EAST CAMELBACK ROAD","SUITE 100","PHOENIX","2013-07-29T00:00:00","2013","AZ","85016","4742","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ARIZONA","4","201304212","","0","0","0","0","0","15799","0","0","",""
"2015-07-31T00:00:00","2015","0","Y","3066","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","TAYLOR","441","2013-06-01T00:00:00","2013","2012-12-31T00:00:00","2012","1889-01-01T00:00:00","1889","0","0","0","0","0","13","DALLAS","","0","3066","OCC","N","C","Commercial","3","TAYLOR","441","DIF","First Financial Bank, National Association","COMMERCIAL BANK","10","400 PINE STREET","","ABILENE","TX","48","79601","0000","OCC","Full","201307646_820_1952__","DIF","0","","First Financial Bank, National Association","0","0","32.45307378652711","-99.7327031594225","P.O. BOX  701","","ABILENE","TX","TEXAS","79604","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","400 PINE STREET","","ABILENE","2013-08-26T00:00:00","2013","TX","79601","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201307646","Full","0","0","0","0","0","1952","0","0","",""
"1988-06-30T00:00:00","1988","0","N","51546","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","CU","0","N/A","N/A","91","HARRIS","201","1982-07-01T00:00:00","1982","1980-10-03T00:00:00","1980","1979-12-31T00:00:00","1979","0","0","0","0","0","13","DALLAS","","0","51546","STATE","CU","N/A","N/A","91","HARRIS","201","NCUA","RETAILERS CREDIT UNION","CREDIT UNION","140","4205 FANNIN STREET","","HOUSTON","TX","48","77004","0000","NCUA","","201307986_820_115941__","NCUA","0","","RETAILERS CREDIT UNION","0","0","29.73442786337414","-95.38137833395747","811 NORTH LOOP WEST","","HOUSTON","TX","TEXAS","77008","3324","0","0","0","0","CREDIT UNION","140","FI","N","4205 FANNIN STREET","","HOUSTON","2013-08-28T00:00:00","2013","TX","77004","0000","NCUA","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201307986","","0","0","0","0","0","115941","0","0","",""
"1988-09-25T00:00:00","1988","0","N","51546","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","CU","0","N/A","N/A","91","HARRIS","201","1988-07-01T00:00:00","1988","1982-07-01T00:00:00","1982","1979-12-31T00:00:00","1979","0","0","0","0","0","13","DALLAS","","0","51546","STATE","CU","N/A","N/A","91","HARRIS","201","NCUA","RETAILERS CREDIT UNION","CREDIT UNION","140","4205 FANNIN STREET","","HOUSTON","TX","48","77004","0000","NCUA","","201307988_820_115941__","NCUA","0","","RETAILERS CREDIT UNION","0","0","29.73442786337414","-95.38137833395747","811 NORTH LOOP WEST","","HOUSTON","TX","TEXAS","77008","3324","0","0","0","0","CREDIT UNION","140","FI","N","4205 FANNIN STREET","","HOUSTON","2013-08-28T00:00:00","2013","TX","77004","0000","NCUA","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201307988","","0","0","0","0","0","115941","0","0","",""
"1993-07-31T00:00:00","1993","0","N","51546","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","CU","0","N/A","N/A","91","HARRIS","201","1988-09-26T00:00:00","1988","1988-07-01T00:00:00","1988","1979-12-31T00:00:00","1979","0","0","0","0","0","13","DALLAS","","0","51546","STATE","CU","N/A","N/A","91","HARRIS","201","NCUA","RETAILERS CREDIT UNION","CREDIT UNION","140","4205 FANNIN STREET","","HOUSTON","TX","48","77004","0000","NCUA","","201307991_820_115941__","NCUA","0","","RETAILERS CREDIT UNION","0","0","29.73442786337414","-95.38137833395747","811 NORTH LOOP WEST","","HOUSTON","TX","TEXAS","77008","3324","0","0","0","0","CREDIT UNION","140","FI","N","4205 FANNIN STREET","","HOUSTON","2013-08-28T00:00:00","2013","TX","77004","0000","NCUA","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201307991","","0","0","0","0","0","115941","0","0","",""
"2015-07-31T00:00:00","2015","0","Y","26229","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","MONTGOMERY","339","2013-06-29T00:00:00","2013","2012-10-27T00:00:00","2012","1985-05-08T00:00:00","1985","0","0","0","0","0","13","DALLAS","","0","26229","OCC","N","C","Commercial","3","MONTGOMERY","339","DIF","First Bank, National Association","COMMERCIAL BANK","10","1800 WEST WHITE OAK BOULEVARD","","CONROE","TX","48","77304","0000","OCC","","201308034_820_32566__","DIF","0","","First Bank, National Association","0","0","30.329359","-95.50469","P.O. BOX 1280","","CONROE","TX","TEXAS","77305","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","1800 WEST WHITE OAK BOULEVARD","","CONROE","2013-08-28T00:00:00","2013","TX","77304","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201308034","","0","0","0","0","0","32566","0","0","",""
"2019-12-31T00:00:00","2019","0","Y","58716","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","41","HARRIS","201","2013-07-01T00:00:00","2013","2011-08-11T00:00:00","2011","2008-02-25T00:00:00","2008","0","0","0","0","0","13","DALLAS","","0","58716","STATE","SI","S","Savings","41","HARRIS","201","DIF","Third Coast Bank, SSB","STOCK SAVINGS BANK","115","20202 HWY 59 NORTH, SUITE 190","","HUMBLE","TX","48","77338","0000","FDIC","","201308038_820_463605__","DIF","0","","Third Coast Bank, SSB","0","0","30.00899","-95.265668","20202 HWY 59 NORTH, SUITE 190","","HUMBLE","TX","TEXAS","77338","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","20202 HWY 59 NORTH, SUITE 190","","HUMBLE","2013-08-28T00:00:00","2013","TX","77338","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201308038","","0","0","0","0","0","463605","0","0","",""
"2003-09-19T00:00:00","2003","0","Y","19226","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","TISHOMINGO","141","2001-01-22T00:00:00","2001","1992-09-12T00:00:00","1992","1964-09-05T00:00:00","1964","0","0","0","0","0","13","DALLAS","","0","19226","OCC","N","C","Commercial","3","TISHOMINGO","141","BIF","First American National Bank","COMMERCIAL BANK","10","114 SOUTH PEARL STREET","","IUKA","MS","28","38852","0000","OCC","","201309141_820_13043__","BIF","0","","First American National Bank","0","0","34.812122","-88.191569","1251 CURTIS DRIVE","","IUKA","MS","MISSISSIPPI","38852","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","114 SOUTH PEARL STREET","","IUKA","2013-09-16T00:00:00","2013","MS","38852","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","MISSISSIPPI","28","201309141","","0","0","0","0","0","13043","0","0","",""
"2014-05-29T00:00:00","2014","0","Y","58577","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","41","HAYS","209","2013-07-19T00:00:00","2013","2012-09-21T00:00:00","2012","2007-05-14T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","58577","STATE","SI","S","Savings","41","HAYS","209","DIF","Pioneer Bank, SSB","STOCK SAVINGS BANK","115","100 CREEK ROAD","","DRIPPING SPRINGS","TX","48","78620","3436","FDIC","","201309145_820_457289__","DIF","0","","Pioneer Bank, SSB","0","0","30.191103","-98.093262","623 W. 38TH STREET","","AUSTIN","TX","TEXAS","78705","3436","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","100 CREEK ROAD","","DRIPPING SPRINGS","2013-09-16T00:00:00","2013","TX","78620","3436","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","201309145","","0","0","0","0","0","457289","0","0","",""
"1990-10-25T00:00:00","1990","0","N","45367","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","WASHINGTON","147","1989-08-07T00:00:00","1989","1988-10-08T00:00:00","1988","1939-01-31T00:00:00","1939","0","0","0","0","0","13","DALLAS","","0","45367","NCUA","CU","N/A","N/A","92","WASHINGTON","147","NCUA","66 FEDERAL CREDIT UNION","CREDIT UNION","140","333 SOUTHWEST KEELER","0","BARTLESVILLE","OK","40","74003","","NCUA","","201309175_820_109762__","NCUA","0","","66 FEDERAL CREDIT UNION","0","0","36.750981","-95.978879","PO BOX 13580","0","BARTLESVILLE","OK","OKLAHOMA","74005","0000","0","0","0","0","CREDIT UNION","140","FI","N","333 SOUTHWEST KEELER","0","BARTLESVILLE","2013-09-18T00:00:00","2013","OK","74003","","NCUA","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","OKLAHOMA","40","201309175","","0","0","0","0","0","109762","0","0","",""
"2013-09-13T00:00:00","2013","0","Y","17437","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SM","0","C","Commercial","13","BROWN","13","2013-09-13T00:00:00","2013","2006-12-15T00:00:00","2006","1955-04-30T00:00:00","1955","0","0","0","0","0","11","KANSAS CITY","","0","17437","STATE","SM","C","Commercial","13","BROWN","13","DIF","Dacotah Bank","COMMERCIAL BANK","10","308 SOUTH MAIN STREET","","ABERDEEN","SD","46","57401","4127","FED","Full","201309283_820_11430__","DIF","0","","Dacotah Bank","0","0","45.462048","-98.488099","308 South Main Street","","Aberdeen","SD","SOUTH DAKOTA","57402","4146","0","0","0","0","COMMERCIAL BANK","10","FI","N","308 SOUTH MAIN STREET","","ABERDEEN","2013-09-24T00:00:00","2013","SD","57401","4127","FED","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","SOUTH DAKOTA","46","201309283","Full","0","0","0","0","0","11430","0","0","",""
"9999-12-31T00:00:00","9999","0","Y","14722","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","IONIA","67","2013-02-19T00:00:00","2013","2006-03-31T00:00:00","2006","1934-01-01T00:00:00","1934","0","0","0","0","0","9","CHICAGO","","0","14722","STATE","NM","C","Commercial","21","IONIA","67","DIF","Union Bank","COMMERCIAL BANK","10","933 4TH AVENUE","","LAKE ODESSA","MI","26","48849","0000","FDIC","","201309319_820_9210__","DIF","0","","Union Bank","0","0","42.781464","-85.138213","P.O. BOX  488","","LAKE ODESSA","MI","MICHIGAN","48849","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","933 4TH AVENUE","","LAKE ODESSA","2013-09-27T00:00:00","2013","MI","48849","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","MICHIGAN","26","201309319","","0","0","0","0","0","9210","0","0","",""
"2013-05-01T00:00:00","2013","0","Y","35090","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","TANGIPAHOA","105","2013-05-01T00:00:00","2013","2006-03-31T00:00:00","2006","2000-01-19T00:00:00","2000","0","0","0","0","0","13","DALLAS","","0","35090","STATE","NM","C","Commercial","21","TANGIPAHOA","105","DIF","First Community Bank","COMMERCIAL BANK","10","600 SOUTHWEST RAILROAD AVENUE","","HAMMOND","LA","22","70403","0000","FDIC","","201309321_820_74668__","DIF","0","","First Community Bank","0","0","30.498064","-90.460117","600 SOUTHWEST RAILROAD AVENUE","","HAMMOND","LA","LOUISIANA","70403","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","600 SOUTHWEST RAILROAD AVENUE","","HAMMOND","2013-09-27T00:00:00","2013","LA","70403","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","LOUISIANA","22","201309321","","0","0","0","0","0","74668","0","0","",""
"2014-06-12T00:00:00","2014","0","Y","9846","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","FORSYTH","67","2013-05-01T00:00:00","2013","2013-01-01T00:00:00","2013","1872-01-01T00:00:00","1872","0","0","0","0","0","5","ATLANTA","","0","9846","STATE","NM","C","Commercial","21","FORSYTH","67","DIF","Branch Banking and Trust Company","COMMERCIAL BANK","10","200 W 2ND ST","","WINSTON SALEM","NC","37","27101","4244","FDIC","Full","201309323_820_6300__","DIF","0","","Branch Banking and Trust Company","0","0","36.096071","-80.245229","214 N Tryon Str","","Charlotte","NC","NORTH CAROLINA","28202","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","200 W 2ND ST","","WINSTON SALEM","2013-09-27T00:00:00","2013","NC","27101","4244","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NORTH CAROLINA","37","201309323","Full","0","0","0","0","0","6300","0","0","",""
"2019-12-23T00:00:00","2019","0","Y","57470","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","SB","0","S","Savings","33","HILLSBOROUGH","57","2013-07-01T00:00:00","2013","2011-07-21T00:00:00","2011","2003-10-30T00:00:00","2003","0","0","0","0","0","5","ATLANTA","","0","57470","OCC","SB","S","Savings","33","HILLSBOROUGH","57","DIF","Members Trust Company","STOCK SAVINGS BANK","115","14025 RIVEREDGE DRIVE, SUITE 280","","TAMPA","FL","12","33637","0000","OCC","","201309348_820_363982__","DIF","0","","Members Trust Company","0","0","28.076282","-82.356098","14025 Riveredge Drive, Suite 280","","Tampa","FL","FLORIDA","33637","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","14025 RIVEREDGE DRIVE, SUITE 280","","TAMPA","2013-09-30T00:00:00","2013","FL","33637","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","201309348","","0","0","0","0","0","363982","0","0","",""
"2016-05-05T00:00:00","2016","0","Y","11625","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","BAYFIELD","7","2013-08-15T00:00:00","2013","2006-03-31T00:00:00","2006","1921-01-01T00:00:00","1921","0","0","0","0","0","9","CHICAGO","","0","11625","STATE","NM","C","Commercial","21","BAYFIELD","7","DIF","State Bank of Drummond","COMMERCIAL BANK","10","52485 WISCONSIN AVE.","","DRUMMOND","WI","55","54832","0000","FDIC","","201309349_820_7432__","DIF","0","","State Bank of Drummond","0","0","46.331898","-91.257025","P.O. BOX 69","","DRUMMOND","WI","WISCONSIN","54832","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","52485 WISCONSIN AVE.","","DRUMMOND","2013-09-30T00:00:00","2013","WI","54832","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","201309349","","0","0","0","0","0","7432","0","0","",""
